FIPS,POPULATION,POP_DENSITY,PCT_URBAN,MEDIAN_INCOME,cluster,State,County
0500000US12107,73147,102.2,0.245,25478,0,FLORIDA,PUTNAM
0500000US12109,265724,316.4,0.86,48433,11,FLORIDA,ST. JOHNS
0500000US12111,324599,485.7,0.962,34496,11,FLORIDA,ST. LUCIE
0500000US12113,184345,149.6,0.805,47068,7,FLORIDA,SANTA ROSA
0500000US12115,429336,682.6,0.983,44684,3,FLORIDA,SARASOTA
0500000US12117,467382,1367,0.971,45281,3,FLORIDA,SEMINOLE
0500000US12119,127335,170.8,0.833,40941,13,FLORIDA,SUMTER
0500000US12121,43514,60.3,0.146,25236,0,FLORIDA,SUWANNEE
0500000US12123,21762,21.6,0.266,22633,9,FLORIDA,TAYLOR
0500000US12125,16141,63.8,0,35944,9,FLORIDA,UNION
0500000US12127,548783,449.2,0.924,34644,3,FLORIDA,VOLUSIA
0500000US12129,33144,50.8,0.287,43143,0,FLORIDA,WAKULLA
0500000US12131,73456,53,0.654,38901,0,FLORIDA,WALTON
0500000US12133,24906,42.7,0,24575,9,FLORIDA,WASHINGTON
0500000US13001,18509,36,0.292,21085,9,GEORGIA,APPLING
0500000US13003,8269,24.7,0,23431,9,GEORGIA,ATKINSON
0500000US13005,11163,42.9,0,28750,9,GEORGIA,BACON
0500000US13007,2928,10.1,0.001,16917,9,GEORGIA,BAKER
0500000US13009,43876,177.3,0.517,29895,0,GEORGIA,BALDWIN
0500000US13011,18061,79.3,0.046,23261,9,GEORGIA,BANKS
0500000US13013,82138,432.7,0.673,41639,13,GEORGIA,BARROW
0500000US13015,107868,217.9,0.623,37059,13,GEORGIA,BARTOW
0500000US13017,17237,70.5,0.659,20760,9,GEORGIA,BEN HILL
0500000US13019,18195,42.7,0.267,17376,9,GEORGIA,BERRIEN
0500000US13021,156711,622.8,0.876,28763,7,GEORGIA,BIBB
0500000US13023,12562,60.5,0.465,29500,9,GEORGIA,BLECKLEY
0500000US13025,18072,41.6,0.008,19528,9,GEORGIA,BRANTLEY
0500000US13027,16254,32.9,0,18947,9,GEORGIA,BROOKS
0500000US13029,43278,69.3,0.51,48398,0,GEORGIA,BRYAN
0500000US13031,79635,104.4,0.545,29783,13,GEORGIA,BULLOCH
0500000US13033,24231,28.2,0.243,27880,9,GEORGIA,BURKE
0500000US13035,24950,128.3,0.237,34246,9,GEORGIA,BUTTS
0500000US13037,5668,23.9,0,19798,9,GEORGIA,CALHOUN
0500000US13039,54256,82.4,0.691,40686,0,GEORGIA,CAMDEN
0500000US13043,10885,45.3,0,18268,9,GEORGIA,CANDLER
0500000US13045,118402,221.5,0.455,34751,13,GEORGIA,CARROLL
0500000US13047,67579,394.3,0.781,33396,0,GEORGIA,CATOOSA
0500000US13049,12416,15.7,0,24821,9,GEORGIA,CHARLTON
0500000US13051,294815,621.7,0.971,42739,11,GEORGIA,CHATHAM
0500000US13053,9533,45.3,0.55,31789,9,GEORGIA,CHATTAHOOCHEE
0500000US13055,24898,83,0.386,21095,9,GEORGIA,CHATTOOGA
0500000US13057,262155,508.3,0.82,52422,11,GEORGIA,CHEROKEE
0500000US13059,128195,979.1,0.943,29207,13,GEORGIA,CLARKE
0500000US13061,2883,16.3,0.001,24676,9,GEORGIA,CLAY
0500000US13063,294335,1832.5,0.995,35282,11,GEORGIA,CLAYTON
0500000US13065,6737,8.5,0,18558,9,GEORGIA,CLINCH
0500000US13067,762500,2026.4,1,55674,12,GEORGIA,COBB
0500000US13069,43048,73.7,0.352,21728,0,GEORGIA,COFFEE
0500000US13071,45800,83.6,0.439,22421,0,GEORGIA,COLQUITT
0500000US13073,154274,427.6,0.845,49637,7,GEORGIA,COLUMBIA
0500000US13075,17188,75.8,0.409,21354,9,GEORGIA,COOK
0500000US13077,144928,288.8,0.571,42381,13,GEORGIA,COWETA
0500000US13079,12159,38.9,0,33107,9,GEORGIA,CRAWFORD
0500000US13081,20524,86,0.53,21597,9,GEORGIA,CRISP
0500000US13083,16313,95.6,0.009,29446,9,GEORGIA,DADE
0500000US13085,26202,105.9,0.321,46250,9,GEORGIA,DAWSON
0500000US13087,29020,46.6,0.466,21715,9,GEORGIA,DECATUR
0500000US13089,758634,2585.7,0.999,50119,12,GEORGIA,DEKALB
0500000US13091,20089,44,0.326,22500,9,GEORGIA,DODGE
0500000US13093,11546,38.1,0,21719,9,GEORGIA,DOOLY
0500000US13095,86825,287.7,0.862,29050,13,GEORGIA,DOUGHERTY
0500000US13097,143520,661.8,0.854,41684,13,GEORGIA,DOUGLAS
0500000US13099,10813,21.5,0,22139,9,GEORGIA,EARLY
0500000US13101,3691,9.7,0.001,20757,9,GEORGIA,ECHOLS
0500000US13103,63448,109.4,0.265,35838,0,GEORGIA,EFFINGHAM
0500000US13105,19453,57.4,0.3,21897,9,GEORGIA,ELBERT
0500000US13107,22739,33.2,0.312,22454,9,GEORGIA,EMANUEL
0500000US13109,10761,60.2,0,26923,9,GEORGIA,EVANS
0500000US13111,25198,61.2,0,31302,9,GEORGIA,FANNIN
0500000US13113,117828,548.3,0.83,49600,13,GEORGIA,FAYETTE
0500000US13115,98210,188.9,0.613,31414,13,GEORGIA,FLOYD
0500000US13117,245754,783.5,0.923,64273,7,GEORGIA,FORSYTH
0500000US13119,23256,84.5,0,20938,9,GEORGIA,FRANKLIN
0500000US13121,1054286,1748,0.994,55633,5,GEORGIA,FULTON
0500000US13123,31047,66.3,0.211,30857,0,GEORGIA,GILMER
0500000US13125,2903,21.4,0.001,24911,9,GEORGIA,GLASCOCK
0500000US13127,84373,189.7,0.811,35227,13,GEORGIA,GLYNN
0500000US13129,57274,155.1,0.4,26064,0,GEORGIA,GORDON
0500000US13131,26076,55,0.383,20840,9,GEORGIA,GRADY
0500000US13133,18461,41.3,0,25777,9,GEORGIA,GREENE
0500000US13135,948505,1871.2,0.996,46653,5,GEORGIA,GWINNETT
0500000US13137,45767,155.5,0.357,27031,0,GEORGIA,HABERSHAM
0500000US13139,201703,457.5,0.754,39099,7,GEORGIA,HALL
0500000US13141,8652,20,0,21944,9,GEORGIA,HANCOCK
0500000US13143,29685,102,0.238,24554,9,GEORGIA,HARALSON
0500000US13145,34316,69,0.03,48860,0,GEORGIA,HARRIS
0500000US13147,25808,108.5,0.204,29409,9,GEORGIA,HART
0500000US13149,11440,40,0,24473,9,GEORGIA,HEARD
0500000US13151,236615,633,0.824,50665,7,GEORGIA,HENRY
0500000US13153,161177,372.5,0.915,40166,7,GEORGIA,HOUSTON
0500000US13155,9615,26.9,0,24215,9,GEORGIA,IRWIN
0500000US13157,73839,178.1,0.381,38461,0,GEORGIA,JACKSON
0500000US13159,14478,37.8,0,29750,9,GEORGIA,JASPER
0500000US13161,14753,45.6,0.343,21019,9,GEORGIA,JEFF DAVIS
0500000US13163,15708,32.2,0,24735,9,GEORGIA,JEFFERSON
0500000US13165,8693,24,0,20781,9,GEORGIA,JENKINS
0500000US13167,9272,32.9,0,28407,9,GEORGIA,JOHNSON
0500000US13169,28297,72.8,0.173,29720,9,GEORGIA,JONES
0500000US13171,18482,99.8,0.37,31250,9,GEORGIA,LAMAR
0500000US13173,9874,54.4,0,20580,9,GEORGIA,LANIER
0500000US13175,49202,60,0.426,19793,0,GEORGIA,LAURENS
0500000US13177,32547,79.5,0.384,44707,0,GEORGIA,LEE
0500000US13179,64334,129.5,0.752,38175,0,GEORGIA,LIBERTY
0500000US13181,7686,38,0,22520,9,GEORGIA,LINCOLN
0500000US13183,16398,36.1,0.204,26380,9,GEORGIA,LONG
0500000US13185,117437,220.2,0.665,25487,13,GEORGIA,LOWNDES
0500000US13187,33188,105.9,0.108,29088,0,GEORGIA,LUMPKIN
0500000US13189,21727,85,0.414,26353,9,GEORGIA,MCDUFFIE
0500000US13191,11291,33.8,0,21294,9,GEORGIA,MCINTOSH
0500000US13193,12330,36.8,0,15030,9,GEORGIA,MACON
0500000US13195,29906,99.6,0.088,31733,9,GEORGIA,MADISON
0500000US13197,7563,23.9,0,22022,9,GEORGIA,MARION
0500000US13199,20659,43.9,0,18238,9,GEORGIA,MERIWETHER
0500000US13201,5984,21.7,0,21623,9,GEORGIA,MILLER
0500000US13205,21940,45.9,0.26,31117,9,GEORGIA,MITCHELL
0500000US13207,27825,66.8,0.205,36083,9,GEORGIA,MONROE
0500000US13209,8701,38.1,0.012,19077,9,GEORGIA,MONTGOMERY
0500000US13211,19694,51.4,0.251,32210,9,GEORGIA,MORGAN
0500000US13213,39853,115,0.314,26626,0,GEORGIA,MURRAY
0500000US13215,204366,877.5,0.97,32266,7,GEORGIA,MUSCOGEE
0500000US13217,111262,367.3,0.665,40527,13,GEORGIA,NEWTON
0500000US13219,41006,178,0.477,46446,0,GEORGIA,OCONEE
0500000US13221,14779,33.9,0,25259,9,GEORGIA,OGLETHORPE
0500000US13223,165688,455.8,0.793,52223,7,GEORGIA,PAULDING
0500000US13225,27822,184.3,0.614,24694,9,GEORGIA,PEACH
0500000US13227,32814,126.8,0.178,40763,0,GEORGIA,PICKENS
0500000US13229,19644,59.3,0.011,27233,9,GEORGIA,PIERCE
0500000US13231,18754,82.7,0.003,34048,9,GEORGIA,PIKE
0500000US13233,42692,133.6,0.486,27026,0,GEORGIA,POLK
0500000US13235,10001,48.2,0,26689,9,GEORGIA,PULASKI
0500000US13237,21870,61.6,0,34440,9,GEORGIA,PUTNAM
0500000US13239,2249,16.6,0.24,22300,9,GEORGIA,QUITMAN
0500000US13241,16731,44,0,30153,9,GEORGIA,RABUN
0500000US13243,6503,18,0,18168,9,GEORGIA,RANDOLPH
0500000US13245,205772,618.4,0.924,31832,7,GEORGIA,RICHMOND
0500000US13247,92983,656.5,0.859,42759,13,GEORGIA,ROCKDALE
0500000US13249,4622,30,0.001,17552,9,GEORGIA,SCHLEY
0500000US13251,14028,22.6,0,22543,9,GEORGIA,SCREVEN
0500000US13253,9108,37.1,0,25854,9,GEORGIA,SEMINOLE
0500000US13255,66722,326.1,0.593,28218,0,GEORGIA,SPALDING
0500000US13257,26641,146.1,0.424,21637,9,GEORGIA,STEPHENS
0500000US13259,5347,13.2,0,21847,9,GEORGIA,STEWART
0500000US13261,29690,68,0.565,24696,9,GEORGIA,SUMTER
0500000US13263,5837,17.5,0,23452,9,GEORGIA,TALBOT
0500000US13265,1574,8.8,0.001,37652,9,GEORGIA,TALIAFERRO
0500000US13267,23211,53.2,0,26908,9,GEORGIA,TATTNALL
0500000US13269,7857,23.6,0,18403,9,GEORGIA,TAYLOR
0500000US13271,12860,37.7,0,17044,9,GEORGIA,TELFAIR
0500000US13273,9102,27.8,0,25313,9,GEORGIA,TERRELL
0500000US13275,45669,82.1,0.563,32848,0,GEORGIA,THOMAS
0500000US13277,41148,154.9,0.605,27155,0,GEORGIA,TIFT
0500000US13279,26956,74.8,0.515,26350,9,GEORGIA,TOOMBS
0500000US13281,12300,62.9,0,31053,9,GEORGIA,TOWNS
0500000US13283,6410,34.5,0,12277,9,GEORGIA,TREUTLEN
0500000US13285,69483,161.9,0.563,27387,0,GEORGIA,TROUP
0500000US13287,8856,31.3,0.533,27348,9,GEORGIA,TURNER
0500000US13289,8034,25.2,0,18500,9,GEORGIA,TWIGGS
0500000US13291,24183,66.3,0,24272,9,GEORGIA,UNION
0500000US13293,27424,84,0.543,23688,9,GEORGIA,UPSON
0500000US13295,67772,154,0.509,26362,0,GEORGIA,WALKER
0500000US13297,95453,257.2,0.423,37769,13,GEORGIA,WALTON
0500000US13299,36084,40.7,0.692,24789,0,GEORGIA,WARE
0500000US13301,5218,20.5,0,28199,9,GEORGIA,WARREN
0500000US13303,20052,31.2,0.391,21026,9,GEORGIA,WASHINGTON
0500000US13305,30118,46.9,0.399,17410,9,GEORGIA,WAYNE
0500000US13307,2372,13.4,0.001,16764,9,GEORGIA,WEBSTER
0500000US13309,7568,25.1,0,14483,9,GEORGIA,WHEELER
0500000US13311,27886,112.8,0,34536,9,GEORGIA,WHITE
0500000US13313,103076,353.2,0.643,28496,13,GEORGIA,WHITFIELD
0500000US13315,8841,24.5,0,18192,9,GEORGIA,WILCOX
0500000US13317,9643,22.6,0,22239,9,GEORGIA,WILKES
0500000US13319,8931,21.4,0,22853,9,GEORGIA,WILKINSON
0500000US13321,20824,38,0.295,29202,9,GEORGIA,WORTH
0500000US15001,200468,45.9,0.404,38425,7,HAWAII,HAWAII
0500000US15003,1015167,1586.7,0.987,55152,5,HAWAII,HONOLULU
0500000US15005,48,7.5,0.009,80714,9,HAWAII,KALAWAO
0500000US15007,73247,108.2,0.58,44587,0,HAWAII,KAUAI
0500000US15009,164568,133.3,0.789,48572,7,HAWAII,MAUI
0500000US16001,485246,372.8,0.96,46178,3,IDAHO,ADA
0500000US16003,4321,2.9,0,34750,9,IDAHO,ADAMS
0500000US16005,86362,74.5,0.838,32657,13,IDAHO,BANNOCK
0500000US16007,6327,6.1,0,25673,9,IDAHO,BEAR LAKE
0500000US16009,9509,12,0,31404,9,IDAHO,BENEWAH
0500000US16011,47540,21.8,0.421,29189,0,IDAHO,BINGHAM
0500000US16013,23868,8.1,0.75,54200,9,IDAHO,BLAINE
0500000US16015,7549,3.7,0,37500,9,IDAHO,BOISE
0500000US16017,46481,23.6,0.244,32072,0,IDAHO,BONNER
0500000US16019,121771,55.9,0.848,37450,13,IDAHO,BONNEVILLE
0500000US16021,11966,8.6,0,28445,9,IDAHO,BOUNDARY
0500000US16023,2573,1.3,0.001,29946,9,IDAHO,BUTTE
0500000US16025,1044,1,0.001,35452,9,IDAHO,CAMAS
0500000US16027,227367,321.6,0.813,34614,7,IDAHO,CANYON
0500000US16029,7003,3.9,0,33889,9,IDAHO,CARIBOU
0500000US16031,24469,8.9,0.51,26091,9,IDAHO,CASSIA
0500000US16033,839,0.6,0.002,32232,9,IDAHO,CLARK
0500000US16035,8719,3.6,0,28354,9,IDAHO,CLEARWATER
0500000US16037,4273,0.9,0,19766,9,IDAHO,CUSTER
0500000US16039,28396,8.8,0.612,32426,9,IDAHO,ELMORE
0500000US16041,14036,19.3,0,27927,9,IDAHO,FRANKLIN
0500000US16043,13370,7.1,0,31375,9,IDAHO,FREMONT
0500000US16045,18692,29.8,0.554,23527,9,IDAHO,GEM
0500000US16047,15422,21.2,0,33467,9,IDAHO,GOODING
0500000US16049,16494,1.9,0,26081,9,IDAHO,IDAHO
0500000US16051,30427,23.9,0.332,32778,9,IDAHO,JEFFERSON
0500000US16053,24081,37.5,0.503,33804,9,IDAHO,JEROME
0500000US16055,168317,111.3,0.735,40202,7,IDAHO,KOOTENAI
0500000US16057,39464,34.6,0.655,31797,0,IDAHO,LATAH
0500000US16059,7948,1.7,0,21090,9,IDAHO,LEMHI
0500000US16061,3613,8,0.001,26136,9,IDAHO,LEWIS
0500000US16063,5184,4.3,0.001,32963,9,IDAHO,LINCOLN
0500000US16065,50979,80,0.75,26530,0,IDAHO,MADISON
0500000US16067,21393,26.5,0.567,27396,9,IDAHO,MINIDOKA
0500000US16069,41820,46.3,0.807,34211,0,IDAHO,NEZ PERCE
0500000US16071,4514,3.6,0,36331,9,IDAHO,ONEIDA
0500000US16073,11815,1.5,0,29050,9,IDAHO,OWYHEE
0500000US16075,24928,55.6,0.601,36239,9,IDAHO,PAYETTE
0500000US16077,7854,5.6,0,36375,9,IDAHO,POWER
0500000US16079,13124,4.9,0,25098,9,IDAHO,SHOSHONE
0500000US16081,11490,22.6,0,54104,9,IDAHO,TETON
0500000US16083,89128,40.2,0.658,33545,13,IDAHO,TWIN FALLS
0500000US16085,11476,2.7,0.355,31803,9,IDAHO,VALLEY
0500000US16087,10425,7,0.505,27539,9,IDAHO,WASHINGTON
0500000US17001,65878,78.5,0.685,35031,0,ILLINOIS,ADAMS
0500000US17003,5488,35,0.028,23750,9,ILLINOIS,ALEXANDER
0500000US17005,16804,46.7,0.33,38314,9,ILLINOIS,BOND
0500000US17007,53592,193,0.704,36699,0,ILLINOIS,BOONE
0500000US17009,6330,22.7,0,39688,9,ILLINOIS,BROWN
0500000US17011,33338,40.2,0.459,35691,0,ILLINOIS,BUREAU
0500000US17013,4537,20,0,30909,9,ILLINOIS,CALHOUN
0500000US17015,15586,34.6,0,31035,9,ILLINOIS,CARROLL
0500000US17017,13058,36.3,0.441,34589,9,ILLINOIS,CASS
0500000US17019,206583,201.8,0.852,33907,7,ILLINOIS,CHAMPAIGN
0500000US17021,34038,49.1,0.556,28721,0,ILLINOIS,CHRISTIAN
0500000US17023,15587,32.6,0,34405,9,ILLINOIS,CLARK
0500000US17025,13313,29.5,0.368,30020,9,ILLINOIS,CLAY
0500000US17027,37048,79.7,0.215,40876,0,ILLINOIS,CLINTON
0500000US17029,47542,106,0.752,28106,0,ILLINOIS,COLES
0500000US17031,5265398,5495.1,1,49051,6,ILLINOIS,COOK
0500000US17033,18825,44.7,0.378,27894,9,ILLINOIS,CRAWFORD
0500000US17035,10528,31.9,0,32469,9,ILLINOIS,CUMBERLAND
0500000US17037,100922,166.6,0.785,36344,13,ILLINOIS,DEKALB
0500000US17039,15653,41.7,0.486,34577,9,ILLINOIS,DE WITT
0500000US17041,19708,48,0.277,31971,9,ILLINOIS,DOUGLAS
0500000US17043,934094,2799.8,0.998,56153,5,ILLINOIS,DUPAGE
0500000US17045,16998,29.8,0.512,32161,9,ILLINOIS,EDGAR
0500000US17047,6233,30.2,0,29583,9,ILLINOIS,EDWARDS
0500000US17049,34576,71.5,0.43,37403,0,ILLINOIS,EFFINGHAM
0500000US17051,21514,30.9,0.332,25289,9,ILLINOIS,FAYETTE
0500000US17053,13589,29,0.325,29780,9,ILLINOIS,FORD
0500000US17055,38068,96.8,0.425,24881,0,ILLINOIS,FRANKLIN
0500000US17057,34022,42.8,0.368,33943,0,ILLINOIS,FULTON
0500000US17059,5038,17.3,0,26310,9,ILLINOIS,GALLATIN
0500000US17061,12187,25.6,0,30746,9,ILLINOIS,GREENE
0500000US17063,52364,119.8,0.739,48884,0,ILLINOIS,GRUNDY
0500000US17065,8021,19.5,0,30556,9,ILLINOIS,HAMILTON
0500000US17067,17750,24.1,0.149,32446,9,ILLINOIS,HANCOCK
0500000US17069,3700,24.3,0,27035,9,ILLINOIS,HARDIN
0500000US17071,6485,19.3,0.008,33884,9,ILLINOIS,HENDERSON
0500000US17073,49412,61.3,0.512,33542,0,ILLINOIS,HENRY
0500000US17075,27362,26.6,0.191,28152,9,ILLINOIS,IROQUOIS
0500000US17077,53676,103.1,0.633,23480,0,ILLINOIS,JACKSON
0500000US17079,9324,19.6,0,37862,9,ILLINOIS,JASPER
0500000US17081,37362,68,0.462,32317,0,ILLINOIS,JEFFERSON
0500000US17083,21533,62.2,0.408,32401,9,ILLINOIS,JERSEY
0500000US17085,21995,37.7,0.091,38595,9,ILLINOIS,JO DAVIESS
0500000US17087,13238,36.6,0,32861,9,ILLINOIS,JOHNSON
0500000US17089,518648,990.8,0.958,49476,3,ILLINOIS,KANE
0500000US17091,108104,167.7,0.709,34002,13,ILLINOIS,KANKAKEE
0500000US17093,130757,358.2,0.881,62637,13,ILLINOIS,KENDALL
0500000US17095,50193,73.9,0.658,25748,0,ILLINOIS,KNOX
0500000US17097,714484,1585.6,0.985,50542,12,ILLINOIS,LAKE
0500000US17099,109986,100.4,0.714,36651,13,ILLINOIS,LASALLE
0500000US17101,15465,45.2,0.369,34526,9,ILLINOIS,LAWRENCE
0500000US17103,34373,49.7,0.448,36098,0,ILLINOIS,LEE
0500000US17105,35902,37.3,0.36,33262,0,ILLINOIS,LIVINGSTON
0500000US17107,28238,49,0.564,36952,9,ILLINOIS,LOGAN
0500000US17109,27743,55.3,0.588,26111,9,ILLINOIS,MCDONOUGH
0500000US17111,310749,511.9,0.857,48897,11,ILLINOIS,MCHENRY
0500000US17113,171455,143.3,0.794,35588,7,ILLINOIS,MCLEAN
0500000US17115,104331,190.8,0.846,35244,13,ILLINOIS,MACON
0500000US17117,45152,55.4,0.346,35876,0,ILLINOIS,MACOUPIN
0500000US17119,266112,376.3,0.853,37843,11,ILLINOIS,MADISON
0500000US17121,37781,68.9,0.54,31702,0,ILLINOIS,MARION
0500000US17123,11781,32.7,0,30131,9,ILLINOIS,MARSHALL
0500000US17125,13225,27.2,0,34777,9,ILLINOIS,MASON
0500000US17127,14280,65,0.496,30250,9,ILLINOIS,MASSAC
0500000US17129,12343,40.4,0,46392,9,ILLINOIS,MENARD
0500000US17131,15779,29.3,0,32879,9,ILLINOIS,MERCER
0500000US17133,34732,85.6,0.598,44382,0,ILLINOIS,MONROE
0500000US17135,28482,42.8,0.435,25526,9,ILLINOIS,MONTGOMERY
0500000US17137,33189,62.5,0.636,34157,0,ILLINOIS,MORGAN
0500000US17139,14634,44.2,0.332,34591,9,ILLINOIS,MOULTRIE
0500000US17141,51787,70.5,0.312,34141,0,ILLINOIS,OGLE
0500000US17143,182439,301.2,0.849,34768,7,ILLINOIS,PEORIA
0500000US17145,21158,50.6,0.325,30655,9,ILLINOIS,PERRY
0500000US17147,16664,38.1,0.354,39931,9,ILLINOIS,PIATT
0500000US17149,14923,19.8,0,26455,9,ILLINOIS,PIKE
0500000US17151,3820,12.1,0,16728,9,ILLINOIS,POPE
0500000US17153,5279,30.9,0,23403,9,ILLINOIS,PULASKI
0500000US17155,5638,37.5,0,34653,9,ILLINOIS,PUTNAM
0500000US17157,30632,58.2,0.151,34114,9,ILLINOIS,RANDOLPH
0500000US17159,15876,45.1,0.564,28443,9,ILLINOIS,RICHLAND
0500000US17161,144694,345,0.891,35963,13,ILLINOIS,ROCK ISLAND
0500000US17163,258597,410.6,0.865,35268,11,ILLINOIS,ST. CLAIR
0500000US17165,23869,65.6,0.359,24785,9,ILLINOIS,SALINE
0500000US17167,196759,227.4,0.831,41301,7,ILLINOIS,SANGAMON
0500000US17169,6953,17.3,0,38365,9,ILLINOIS,SCHUYLER
0500000US17171,4923,21.3,0,36000,9,ILLINOIS,SCOTT
0500000US17173,21160,29.5,0.254,42420,9,ILLINOIS,SHELBY
0500000US17175,5436,20.8,0,29397,9,ILLINOIS,STARK
0500000US17177,44817,84.5,0.561,28912,0,ILLINOIS,STEPHENSON
0500000US17179,131977,208.6,0.797,40762,13,ILLINOIS,TAZEWELL
0500000US17181,17259,43.1,0.351,25906,9,ILLINOIS,UNION
0500000US17183,74953,90.9,0.614,32333,0,ILLINOIS,VERMILION
0500000US17185,11414,53.5,0.635,28119,9,ILLINOIS,WABASH
0500000US17187,16887,32.6,0.512,35799,9,ILLINOIS,WARREN
0500000US17189,13827,26.2,0.006,35244,9,ILLINOIS,WASHINGTON
0500000US17191,16250,23.5,0.331,25194,9,ILLINOIS,WAYNE
0500000US17193,13959,29.6,0.376,24412,9,ILLINOIS,WHITE
0500000US17195,55932,85.5,0.582,33532,0,ILLINOIS,WHITESIDE
0500000US17197,696403,809.6,0.947,51789,12,ILLINOIS,WILL
0500000US17199,67271,157.9,0.621,31013,0,ILLINOIS,WILLIAMSON
0500000US17201,285471,575.2,0.906,34654,11,ILLINOIS,WINNEBAGO
0500000US17203,38571,73.3,0.293,36767,0,ILLINOIS,WOODFORD
0500000US18001,35685,101.4,0.366,33424,0,INDIANA,ADAMS
0500000US18003,381839,540.6,0.889,37105,11,INDIANA,ALLEN
0500000US18005,81759,188.7,0.705,41654,13,INDIANA,BARTHOLOMEW
0500000US18007,8687,21.8,0,37664,9,INDIANA,BENTON
0500000US18009,12139,77.3,0.521,24045,9,INDIANA,BLACKFORD
0500000US18011,69839,133.9,0.732,46205,0,INDIANA,BOONE
0500000US18013,15444,48.9,0,30762,9,INDIANA,BROWN
0500000US18015,20288,54.1,0.111,35325,9,INDIANA,CARROLL
0500000US18017,37918,94.5,0.532,29002,0,INDIANA,CASS
0500000US18019,120185,295.6,0.801,36466,13,INDIANA,CLARK
0500000US18021,26397,75.2,0.406,32335,9,INDIANA,CLAY
0500000US18023,33010,82,0.494,33985,0,INDIANA,CLINTON
0500000US18025,10511,35.1,0,26483,9,INDIANA,CRAWFORD
0500000US18027,33281,73.7,0.436,25911,0,INDIANA,DAVIESS
0500000US18029,50494,164.1,0.412,32780,0,INDIANA,DEARBORN
0500000US18031,26466,69.1,0.483,39228,9,INDIANA,DECATUR
0500000US18033,43059,116.4,0.487,37030,0,INDIANA,DEKALB
0500000US18035,112480,300.1,0.781,27907,13,INDIANA,DELAWARE
0500000US18037,43474,98,0.523,35890,0,INDIANA,DUBOIS
0500000US18039,206314,426.5,0.796,35358,7,INDIANA,ELKHART
0500000US18041,23393,112.9,0.648,27000,9,INDIANA,FAYETTE
0500000US18043,79594,504.1,0.692,38072,13,INDIANA,FLOYD
0500000US18045,16422,43.6,0,32262,9,INDIANA,FOUNTAIN
0500000US18047,22769,60.1,0.099,35065,9,INDIANA,FRANKLIN
0500000US18049,20400,56.6,0.389,30192,9,INDIANA,FULTON
0500000US18051,33017,68.7,0.275,34313,0,INDIANA,GIBSON
0500000US18053,66802,169.2,0.642,30389,0,INDIANA,GRANT
0500000US18055,30924,61.1,0.183,29326,9,INDIANA,GREENE
0500000US18057,341616,696.4,0.94,54642,11,INDIANA,HAMILTON
0500000US18059,78616,228.8,0.727,41179,13,INDIANA,HANCOCK
0500000US18061,39516,81.2,0.15,34304,0,INDIANA,HARRISON
0500000US18063,172100,357.4,0.846,51710,7,INDIANA,HENDRICKS
0500000US18065,48857,126.2,0.431,32894,0,INDIANA,HENRY
0500000US18067,83349,282.4,0.773,35838,13,INDIANA,HOWARD
0500000US18069,36572,97,0.494,33995,0,INDIANA,HUNTINGTON
0500000US18071,45948,83.2,0.514,33801,0,INDIANA,JACKSON
0500000US18073,33006,59.8,0.186,35795,0,INDIANA,JASPER
0500000US18075,20570,55.4,0.342,32967,9,INDIANA,JAY
0500000US18077,33000,89.9,0.556,30439,0,INDIANA,JEFFERSON
0500000US18079,27619,75.7,0.269,33951,9,INDIANA,JENNINGS
0500000US18081,159739,435.8,0.873,41531,7,INDIANA,JOHNSON
0500000US18083,36362,74.5,0.542,28505,0,INDIANA,KNOX
0500000US18085,80151,145.6,0.543,36369,13,INDIANA,KOSCIUSKO
0500000US18087,40085,97.8,0,36418,0,INDIANA,LAGRANGE
0500000US18089,495925,994.1,0.958,36103,3,INDIANA,LAKE
0500000US18091,112184,186.3,0.648,35384,13,INDIANA,LAPORTE
0500000US18093,45133,102.7,0.338,31624,0,INDIANA,LAWRENCE
0500000US18095,130037,291.3,0.77,31663,13,INDIANA,MADISON
0500000US18097,969542,2279.6,0.993,38014,5,INDIANA,MARION
0500000US18099,46175,106.1,0.266,34783,0,INDIANA,MARSHALL
0500000US18101,9885,30.8,0,35665,9,INDIANA,MARTIN
0500000US18103,36100,98.7,0.528,35259,0,INDIANA,MIAMI
0500000US18105,140189,349.7,0.788,31336,13,INDIANA,MONROE
0500000US18107,37967,75.6,0.486,33813,0,INDIANA,MONTGOMERY
0500000US18109,71394,170.5,0.476,36250,0,INDIANA,MORGAN
0500000US18111,13865,35.5,0,36901,9,INDIANA,NEWTON
0500000US18113,47293,115.7,0.228,33894,0,INDIANA,NOBLE
0500000US18115,5931,71.1,0,30417,9,INDIANA,OHIO
0500000US18117,19752,49.8,0,26738,9,INDIANA,ORANGE
0500000US18119,21280,56,0,31937,9,INDIANA,OWEN
0500000US18121,16316,39,0.007,30516,9,INDIANA,PARKE
0500000US18123,19151,50.7,0.517,28922,9,INDIANA,PERRY
0500000US18125,12220,38.4,0,33981,9,INDIANA,PIKE
0500000US18127,172353,393,0.777,43508,7,INDIANA,PORTER
0500000US18129,25301,63.3,0.314,39418,9,INDIANA,POSEY
0500000US18131,12496,30.9,0,27273,9,INDIANA,PULASKI
0500000US18133,36838,79,0.27,36532,0,INDIANA,PUTNAM
0500000US18135,24681,57.9,0.352,30520,9,INDIANA,RANDOLPH
